0.833265,0.988000,0.977333,0.900065,0.650164,0.961808,0.929734,0.783801,0.837035,0.850728,0.685862,0.962779,0.980000,0.877336,0.648643,0.978000,0.984000,0.649927,0.766241,0.802804
0.692754,0.977528,0.979891,0.900993,0.663460,0.962734,0.933259,0.717527,0.841168,0.833287,0.700957,0.946850,0.985236,0.858240,0.670493,0.970830,0.976404,0.663258,0.802517,0.698163
0.721245,0.974768,0.973671,0.931575,0.721800,0.968354,0.950231,0.663522,0.730509,0.822546,0.799492,0.952687,0.990481,0.854483,0.644779,0.976812,0.994881,0.985480,0.775313,0.732877
0.719051,0.995726,0.976662,0.940747,0.710222,0.964028,0.960380,0.673319,0.760326,0.824901,0.751118,0.942126,0.995845,0.839767,0.632812,0.983381,0.983191,0.986384,0.790873,0.689419
0.719287,0.997987,0.985591,0.974475,0.721402,0.967313,0.981410,0.690270,0.720415,0.818664,0.783870,0.923556,0.997315,0.839479,0.624870,0.996477,0.981485,0.989516,0.823280,0.654450
0.684573,0.977011,0.989426,0.771567,0.784283,0.882760,0.933430,0.807029,0.669233,0.906171,0.843157,0.987231,0.989316,0.949889,0.669482,0.987452,0.993590,0.691483,0.894393,0.791870
0.770497,0.937984,0.000000,0.816326,0.850418,0.883902,0.832661,0.878336,0.766473,0.790846,0.898456,0.896829,0.944961,0.931237,0.769556,0.000000,0.000000,0.635501,0.812129,0.724715
0.726233,0.991616,0.978820,0.915771,0.677661,0.954742,0.949683,0.663215,0.778109,0.829641,0.774127,0.983606,0.987094,0.792150,0.666713,0.995575,0.996722,0.691548,0.966398,0.822495
0.735023,0.989074,0.980474,0.930279,0.684273,0.976408,0.960385,0.661003,0.780673,0.844070,0.743649,0.976604,0.995888,0.844024,0.657236,0.997533,0.993914,0.771636,0.955956,0.663168
0.750187,0.988479,0.983659,0.945042,0.700833,0.986868,0.969895,0.692429,0.792998,0.847393,0.752186,0.981627,0.997420,0.859706,0.660843,0.996648,0.997133,0.702839,0.955398,0.761072
0.794548,0.987497,0.982672,0.951304,0.719878,0.989840,0.973552,0.673575,0.825299,0.850305,0.788496,0.981635,0.996891,0.863603,0.657695,0.998446,0.996943,0.710005,0.953935,0.757751
0.654683,0.943182,0.971354,0.763963,0.751963,0.861304,0.960938,0.945312,0.677034,0.897151,0.764516,0.981199,0.976562,0.818803,0.794966,0.889946,0.889946,0.892225,0.958724,0.787109
0.674817,0.955556,0.000000,0.800176,0.697581,0.936723,0.764021,0.768158,0.799987,0.906794,0.853300,0.967990,0.944444,0.970585,0.662140,0.901235,0.901975,0.635652,0.932099,0.596279
0.799769,0.981982,0.977477,0.786057,0.816242,0.956774,0.830641,0.716837,0.834394,0.851330,0.874501,0.953711,0.986486,0.904019,0.659760,0.986486,0.985736,0.817452,0.927200,0.720074
0.929253,0.975104,0.992393,0.863211,0.936445,0.988917,0.897389,0.943481,0.948811,0.834835,0.934283,0.975141,0.989627,0.866549,0.628382,0.993776,0.989627,0.880913,0.878046,0.670045
0.833500,0.979167,0.992898,0.840484,0.745232,0.981521,0.889337,0.832789,0.841359,0.824189,0.799579,0.964547,0.994792,0.862292,0.640594,0.990260,0.985227,0.828736,0.859235,0.741221
0.953226,0.966387,0.985907,0.837724,0.897096,0.973498,0.876115,0.779133,0.919067,0.834988,0.972097,0.936733,0.985294,0.866004,0.639651,0.979320,0.979307,0.935036,0.953178,0.686341
0.956011,0.976716,0.978295,0.856771,0.902462,0.975628,0.892230,0.719647,0.923722,0.838279,0.972006,0.947142,0.988653,0.877862,0.646696,0.974265,0.968106,0.937444,0.819002,0.775122
0.955266,0.976701,0.975281,0.887312,0.878390,0.976466,0.900518,0.718241,0.923698,0.829675,0.971112,0.915161,0.984089,0.869210,0.647456,0.977163,0.969517,0.938805,0.946179,0.688508
0.934603,0.988805,0.983924,0.901315,0.892855,0.987097,0.917556,0.710417,0.927878,0.829842,0.933743,0.894559,0.980430,0.855671,0.624123,0.995913,0.972286,0.946535,0.907144,0.940699
0.945182,0.991649,0.982344,0.930156,0.848419,0.987964,0.941394,0.728960,0.903984,0.839288,0.931713,0.934361,0.984922,0.863365,0.647827,0.994411,0.936650,0.945288,0.935366,0.733571
0.935038,0.792593,0.000000,0.891035,0.678870,0.959930,0.944444,0.851734,0.941100,0.870614,0.627218,0.983333,0.887037,0.856839,0.844173,0.000000,0.000000,0.688109,0.933971,0.881777
0.726819,0.980556,0.973545,0.811502,0.631409,0.957919,0.892384,0.899484,0.802844,0.810739,0.736236,0.929918,0.981481,0.886191,0.659479,0.910811,0.986420,0.620881,0.990899,0.653518
0.694601,0.954128,0.983180,0.804822,0.647036,0.935531,0.850560,0.868221,0.811331,0.828463,0.663597,0.912767,0.970183,0.905518,0.686727,0.919548,0.967890,0.617861,0.943450,0.617499
0.899704,0.981707,0.982236,0.815173,0.924063,0.985032,0.860310,0.916871,0.730527,0.835462,0.779123,0.918632,0.975610,0.876959,0.687428,0.992683,0.987805,0.636197,0.921807,0.675249
0.731476,0.992308,0.974359,0.773534,0.692197,0.957130,0.823498,0.694009,0.658717,0.821369,0.909775,0.945450,0.975641,0.825425,0.672251,0.992308,0.977564,0.706355,0.971799,0.853187
0.768766,0.988958,0.987517,0.795937,0.773785,0.967830,0.849249,0.711934,0.659598,0.823004,0.915104,0.940093,0.993927,0.815079,0.659586,0.993927,0.991903,0.710334,0.974447,0.866349
0.885226,0.991765,0.988081,0.781860,0.870988,0.977834,0.841887,0.700196,0.879733,0.816958,0.906668,0.933440,0.988663,0.782547,0.636930,0.871547,0.989608,0.786563,0.953991,0.880221
0.843386,0.899832,0.000000,0.833333,0.687435,0.827792,0.897222,0.888889,0.907407,0.928012,0.677252,0.907407,0.907407,0.966724,0.745199,0.000000,0.000000,0.881882,0.907407,0.753203
0.780552,0.969697,0.988889,0.745651,0.677275,0.908413,0.838384,0.772919,0.743954,0.865520,0.860223,0.913198,0.924242,0.983969,0.690487,0.954545,0.954545,0.791497,0.909091,0.794423
0.778635,0.999080,0.989940,0.821577,0.748860,0.981282,0.947196,0.689297,0.812971,0.863920,0.877893,0.898198,0.997769,0.885945,0.731641,0.998461,0.975488,0.708825,0.791084,0.718421
0.969804,0.984686,0.994845,0.978120,0.799909,0.997677,0.992167,0.595129,0.977485,0.910410,0.922328,0.964748,0.999959,0.918044,0.823679,0.997991,0.957974,0.791033,0.829404,0.755907
